,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
1906,BARREIRAS,18/12/2010,0.0,31.2,20.2,25.22,70.0,4
1907,BARREIRAS,19/12/2010,0.0,29.5,20.0,23.78,70.0,1
1908,BARREIRAS,20/12/2010,0.0,31.3,19.8,25.32,70.0,4
1909,BARREIRAS,21/12/2010,8.4,31.6,21.8,26.12,70.0,8
1910,BARREIRAS,22/12/2010,0.0,34.5,21.0,26.7,70.0,10
1911,BARREIRAS,23/12/2010,0.0,32.9,20.9,27.04,70.0,12
1912,BARREIRAS,24/12/2010,0.0,33.2,21.7,26.32,70.0,1
1913,BARREIRAS,25/12/2010,0.0,33.3,21.1,26.1,70.0,3
1914,BARREIRAS,26/12/2010,0.0,32.8,21.1,24.26,70.0,1
1915,BARREIRAS,27/12/2010,16.1,32.8,20.6,25.7,70.0,11
1916,BARREIRAS,29/12/2010,0.0,31.3,22.1,24.82,70.0,3
1917,BARREIRAS,30/12/2010,24.9,29.0,21.6,23.86,70.0,5
1918,BARREIRAS,31/12/2010,48.8,26.8,20.3,22.32,70.0,1
1919,BARREIRAS,01/01/2011,20.6,28.9,20.1,23.1,70.0,2
1920,BARREIRAS,03/01/2011,15.3,28.7,21.1,23.52,70.0,20
1921,BARREIRAS,04/01/2011,35.4,29.4,21.0,24.34,70.0,5
1922,BARREIRAS,05/01/2011,0.0,29.9,22.5,25.26,70.0,21
1923,BARREIRAS,06/01/2011,1.0,31.0,21.3,25.74,70.0,19
1924,BARREIRAS,07/01/2011,0.0,32.0,19.9,25.4,70.0,13
1925,BARREIRAS,08/01/2011,0.0,32.0,23.5,25.62,70.0,1
1926,BARREIRAS,09/01/2011,0.0,31.8,20.1,24.76,70.0,2
1927,BARREIRAS,10/01/2011,2.9,28.6,21.0,24.08,70.0,14
1928,BARREIRAS,11/01/2011,30.2,28.3,21.9,23.76,70.0,4
1929,BARREIRAS,12/01/2011,31.2,29.0,21.2,23.84,70.0,12
1930,BARREIRAS,13/01/2011,22.2,29.7,20.9,23.82,70.0,14
1931,BARREIRAS,14/01/2011,1.2,29.0,21.6,24.54,70.0,8
1932,BARREIRAS,15/01/2011,0.2,31.6,22.5,25.8,70.0,2
1933,BARREIRAS,16/01/2011,0.0,32.3,20.1,25.28,70.0,9
1934,BARREIRAS,17/01/2011,0.0,33.6,19.6,26.18,70.0,21
1935,BARREIRAS,18/01/2011,0.0,32.3,22.1,26.76,70.0,31
1936,BARREIRAS,19/01/2011,0.0,32.0,21.6,26.4,70.0,10
1937,BARREIRAS,20/01/2011,0.0,34.0,19.8,25.92,70.0,49
1938,BARREIRAS,21/01/2011,0.0,34.0,19.7,26.74,70.0,43
1939,BARREIRAS,22/01/2011,13.3,29.9,20.1,24.92,70.0,17
1940,BARREIRAS,23/01/2011,12.9,31.1,20.1,25.14,70.0,7
1941,BARREIRAS,24/01/2011,0.0,31.0,23.0,25.66,70.0,36
1942,BARREIRAS,25/01/2011,0.0,30.2,21.6,25.2,70.0,51
1943,BARREIRAS,26/01/2011,4.3,29.7,21.1,24.18,70.0,51
1944,BARREIRAS,27/01/2011,0.0,31.8,20.6,24.9,70.0,39
1945,BARREIRAS,28/01/2011,0.0,32.4,20.8,25.28,70.0,33
1946,BARREIRAS,29/01/2011,0.0,32.6,20.5,24.84,70.0,12
1947,BARREIRAS,30/01/2011,0.0,34.1,19.5,26.44,70.0,25
1948,BARREIRAS,31/01/2011,0.0,33.7,21.4,26.88,70.0,53
1949,BARREIRAS,01/02/2011,0.0,32.1,21.4,26.22,70.0,39
1950,BARREIRAS,02/02/2011,0.0,29.4,21.3,24.86,70.0,45
1951,BARREIRAS,03/02/2011,1.5,29.8,20.3,24.94,70.0,38
1952,BARREIRAS,04/02/2011,0.4,32.3,21.4,25.08,70.0,39
1953,BARREIRAS,05/02/2011,4.4,31.9,22.5,25.94,70.0,15
1954,BARREIRAS,06/02/2011,0.0,33.3,20.9,26.16,70.0,12
1955,BARREIRAS,07/02/2011,0.0,34.5,19.8,26.2,70.0,52
1956,BARREIRAS,08/02/2011,2.4,32.9,22.3,25.84,70.0,45
1957,BARREIRAS,09/02/2011,0.0,31.9,20.8,24.72,70.0,50
1958,BARREIRAS,10/02/2011,9.2,28.2,20.1,22.6,70.0,30
1959,BARREIRAS,11/02/2011,10.3,32.7,20.8,26.02,70.0,46
1960,BARREIRAS,12/02/2011,0.0,30.5,21.5,25.76,70.0,32
1961,BARREIRAS,13/02/2011,0.0,32.2,21.4,25.14,70.0,21
1962,BARREIRAS,14/02/2011,0.0,31.5,21.8,25.1,70.0,42
1963,BARREIRAS,15/02/2011,7.2,30.1,20.9,24.12,70.0,55
1964,BARREIRAS,16/02/2011,12.4,28.0,21.9,24.28,70.0,46
1965,BARREIRAS,17/02/2011,1.2,26.9,21.1,23.88,70.0,55
1966,BARREIRAS,18/02/2011,26.4,31.4,21.8,25.48,70.0,53
1967,BARREIRAS,19/02/2011,0.0,31.5,20.8,24.68,70.0,29
1968,BARREIRAS,20/02/2011,0.0,29.9,20.6,23.74,70.0,13
1969,BARREIRAS,21/02/2011,6.2,30.8,20.4,24.44,70.0,57
1970,BARREIRAS,22/02/2011,0.0,32.0,21.3,25.46,70.0,40
1971,BARREIRAS,23/02/2011,0.0,33.3,21.1,25.24,70.0,40
1972,BARREIRAS,24/02/2011,6.8,25.5,21.2,22.98,70.0,22
1973,BARREIRAS,25/02/2011,28.9,26.5,20.6,24.1,70.0,34
1974,BARREIRAS,26/02/2011,7.2,25.8,20.5,22.76,70.0,9
1975,BARREIRAS,27/02/2011,4.2,26.5,19.5,22.46,70.0,14
1976,BARREIRAS,28/02/2011,9.4,32.2,18.9,24.34,70.0,53
1977,BARREIRAS,01/03/2011,0.0,31.3,20.4,24.76,70.0,40
1978,BARREIRAS,02/03/2011,0.0,31.4,19.6,24.56,70.0,47
1979,BARREIRAS,03/03/2011,0.0,30.6,20.6,24.28,70.0,21
1980,BARREIRAS,04/03/2011,0.0,30.6,20.4,24.26,70.0,23
1981,BARREIRAS,05/03/2011,0.0,28.4,21.0,23.98,70.0,3
1982,BARREIRAS,06/03/2011,0.0,31.2,20.5,25.08,70.0,17
1983,BARREIRAS,07/03/2011,0.0,28.7,21.3,23.86,70.0,25
1984,BARREIRAS,08/03/2011,27.9,28.5,20.4,23.32,70.0,14
1985,BARREIRAS,09/03/2011,1.8,32.0,19.3,25.02,70.0,32
1986,BARREIRAS,10/03/2011,0.0,32.5,21.3,25.98,70.0,24
1987,BARREIRAS,11/03/2011,11.0,30.8,21.4,25.32,70.0,22
1988,BARREIRAS,12/03/2011,0.0,31.4,21.7,25.3,70.0,13
1989,BARREIRAS,13/03/2011,0.4,25.1,21.9,22.86,70.0,4
1990,BARREIRAS,14/03/2011,49.0,27.8,21.4,24.3,70.0,52
1991,BARREIRAS,15/03/2011,9.6,29.3,21.7,24.8,70.0,17
1992,BARREIRAS,16/03/2011,5.2,31.6,20.9,25.42,70.0,43
1993,BARREIRAS,17/03/2011,0.2,30.0,22.0,24.6,70.0,18
1994,BARREIRAS,18/03/2011,8.7,31.8,20.9,24.46,70.0,38
1995,BARREIRAS,19/03/2011,12.0,31.6,20.5,25.14,70.0,1
1996,BARREIRAS,20/03/2011,0.0,30.3,21.3,24.96,70.0,9
1997,BARREIRAS,21/03/2011,0.0,30.6,20.8,24.88,70.0,42
1998,BARREIRAS,22/03/2011,2.0,30.4,21.9,25.1,70.0,22
1999,BARREIRAS,23/03/2011,23.8,30.8,20.5,25.1,70.0,41
2000,BARREIRAS,24/03/2011,0.4,30.8,21.2,24.84,70.0,17
2001,BARREIRAS,25/03/2011,0.7,31.6,20.8,25.76,70.0,17
2002,BARREIRAS,26/03/2011,0.0,31.8,21.2,25.16,70.0,18
2003,BARREIRAS,27/03/2011,0.3,31.3,21.6,24.7,70.0,14
2004,BARREIRAS,28/03/2011,22.3,28.6,20.4,23.98,70.0,33
2005,BARREIRAS,29/03/2011,0.0,30.3,20.6,24.78,70.0,37
2006,BARREIRAS,30/03/2011,16.1,31.1,21.4,24.92,70.0,31
2007,BARREIRAS,31/03/2011,0.0,31.7,21.3,26.04,70.0,20
2008,BARREIRAS,01/04/2011,0.0,32.1,20.6,25.86,70.0,21
2009,BARREIRAS,02/04/2011,0.0,31.4,20.0,25.04,70.0,13
2010,BARREIRAS,03/04/2011,0.1,30.9,21.6,25.22,70.0,8
2011,BARREIRAS,04/04/2011,0.0,31.9,21.1,24.74,70.0,18
2012,BARREIRAS,05/04/2011,3.0,31.4,20.9,25.48,70.0,31
2013,BARREIRAS,06/04/2011,0.0,32.2,21.7,25.9,70.0,18
2014,BARREIRAS,07/04/2011,0.0,31.0,22.5,25.82,70.0,28
2015,BARREIRAS,08/04/2011,3.8,31.4,22.2,25.44,70.0,11
2016,BARREIRAS,09/04/2011,0.0,31.6,19.5,24.56,70.0,12
2017,BARREIRAS,10/04/2011,5.8,29.8,20.9,23.86,70.0,4
2018,BARREIRAS,11/04/2011,2.2,29.7,20.4,23.86,70.0,34
2019,BARREIRAS,12/04/2011,1.2,31.6,19.8,24.56,70.0,45
2020,BARREIRAS,13/04/2011,1.2,31.6,22.1,25.22,70.0,26
2021,BARREIRAS,14/04/2011,3.8,31.3,20.5,24.48,70.0,13
2022,BARREIRAS,15/04/2011,0.0,31.2,20.8,24.42,70.0,10
2023,BARREIRAS,16/04/2011,0.0,32.3,21.3,25.52,70.0,3
2024,BARREIRAS,17/04/2011,0.0,30.6,22.6,25.56,70.0,12
2025,BARREIRAS,18/04/2011,0.0,31.0,21.4,24.8,70.0,32
2026,BARREIRAS,19/04/2011,0.0,31.2,19.8,25.16,70.0,36
2027,BARREIRAS,20/04/2011,0.2,31.0,20.8,24.9,70.0,29
2028,BARREIRAS,21/04/2011,0.0,31.7,20.5,25.0,70.0,9
2029,BARREIRAS,22/04/2011,0.0,31.3,20.0,24.94,70.0,4
2030,BARREIRAS,23/04/2011,0.0,32.0,20.2,25.36,70.0,2
2031,BARREIRAS,24/04/2011,4.4,33.0,20.0,25.22,70.0,8
2032,BARREIRAS,25/04/2011,0.0,32.7,18.8,24.9,70.0,38
2033,BARREIRAS,26/04/2011,0.2,31.3,18.9,23.62,70.0,41
2034,BARREIRAS,27/04/2011,0.4,31.6,18.1,24.04,70.0,28
2035,BARREIRAS,28/04/2011,0.2,31.0,20.3,23.96,70.0,22
2036,BARREIRAS,29/04/2011,0.0,33.4,17.3,23.94,70.0,15
2037,BARREIRAS,30/04/2011,0.0,32.8,18.6,24.58,70.0,16
2038,BARREIRAS,01/05/2011,0.0,33.7,18.9,24.92,70.0,3
2039,BARREIRAS,02/05/2011,0.0,33.9,18.4,25.02,70.0,29
2040,BARREIRAS,03/05/2011,0.0,34.0,19.8,25.6,70.0,38
2041,BARREIRAS,04/05/2011,0.0,33.3,20.8,25.58,70.0,25
2042,BARREIRAS,05/05/2011,0.0,31.3,19.8,24.66,70.0,16
2043,BARREIRAS,06/05/2011,0.0,32.4,19.5,23.94,70.0,9
2044,BARREIRAS,07/05/2011,0.0,32.9,17.7,24.04,70.0,6
2045,BARREIRAS,08/05/2011,0.0,32.2,21.4,25.02,70.0,2
2046,BARREIRAS,09/05/2011,0.0,31.7,18.1,23.28,70.0,17
2047,BARREIRAS,10/05/2011,0.0,32.5,16.1,23.4,70.0,25
2048,BARREIRAS,11/05/2011,0.0,32.7,17.6,24.4,70.0,18
2049,BARREIRAS,12/05/2011,0.0,32.8,17.2,23.5,70.0,3
2050,BARREIRAS,13/05/2011,0.0,32.2,17.0,23.46,70.0,21
2051,BARREIRAS,15/05/2011,0.0,31.8,17.2,23.4,70.0,1
2052,BARREIRAS,16/05/2011,0.0,32.3,17.1,23.58,70.0,5
2053,BARREIRAS,17/05/2011,0.0,33.0,19.1,24.78,70.0,16
2054,BARREIRAS,18/05/2011,0.0,32.8,21.5,26.68,70.0,9
2055,BARREIRAS,19/05/2011,0.0,28.0,22.0,24.4,70.0,5
2056,BARREIRAS,20/05/2011,0.3,31.0,21.0,23.8,70.0,1
2057,BARREIRAS,21/05/2011,1.4,29.7,18.3,22.38,70.0,3
2058,BARREIRAS,23/05/2011,0.0,30.8,16.9,23.18,70.0,5
2059,BARREIRAS,24/05/2011,0.0,32.1,17.9,24.46,70.0,6
2060,BARREIRAS,25/05/2011,0.0,32.8,19.7,24.58,70.0,6
2061,BARREIRAS,26/05/2011,0.0,31.6,16.7,22.8,70.0,2
2062,BARREIRAS,27/05/2011,0.0,31.6,14.8,21.9,70.0,1
2063,BARREIRAS,29/05/2011,0.0,32.6,14.4,22.22,70.0,3
2064,BARREIRAS,30/05/2011,0.0,33.2,16.1,22.4,70.0,6
2065,BARREIRAS,31/05/2011,0.0,31.8,15.6,22.46,70.0,18
2066,BARREIRAS,01/06/2011,0.0,28.0,17.0,21.54,70.0,4
2067,BARREIRAS,02/06/2011,0.0,31.9,17.3,23.46,70.0,2
2068,BARREIRAS,03/06/2011,0.0,32.7,16.3,22.66,70.0,1
2069,BARREIRAS,04/06/2011,0.0,33.3,15.6,22.5,70.0,3
2070,BARREIRAS,06/06/2011,0.0,33.1,16.6,24.04,70.0,7
2071,BARREIRAS,07/06/2011,0.0,31.9,17.2,22.96,70.0,10
2072,BARREIRAS,08/06/2011,0.0,32.5,15.9,22.86,70.0,11
2073,BARREIRAS,09/06/2011,0.0,33.6,16.3,22.96,70.0,5
2074,BARREIRAS,10/06/2011,0.0,32.5,15.0,22.28,70.0,2
2075,BARREIRAS,11/06/2011,0.0,33.2,15.3,22.8,70.0,1
2076,BARREIRAS,13/06/2011,0.0,31.7,17.5,23.78,70.0,6
2077,BARREIRAS,14/06/2011,0.0,31.9,19.8,23.94,70.0,7
2078,BARREIRAS,15/06/2011,0.0,31.5,18.6,24.18,70.0,5
2079,BARREIRAS,17/06/2011,0.0,30.9,14.5,21.46,70.0,7
2080,BARREIRAS,19/06/2011,0.0,33.3,15.6,23.2,70.0,6
2081,BARREIRAS,20/06/2011,0.0,33.0,15.1,22.34,70.0,4
2082,BARREIRAS,21/06/2011,0.0,32.1,14.6,21.32,70.0,5
2083,BARREIRAS,22/06/2011,0.0,32.6,13.0,20.96,70.0,3
2084,BARREIRAS,23/06/2011,0.0,32.8,12.9,21.98,70.0,1
2085,BARREIRAS,27/06/2011,0.0,33.2,13.6,21.44,70.0,1
2086,BARREIRAS,28/06/2011,0.0,33.7,14.4,22.08,70.0,10
2087,BARREIRAS,29/06/2011,0.0,32.3,19.6,22.86,70.0,4
2088,BARREIRAS,30/06/2011,0.0,33.3,15.1,23.96,70.0,1
2089,BARREIRAS,02/07/2011,0.0,31.6,13.9,21.64,70.0,1
2090,BARREIRAS,03/07/2011,0.0,33.2,12.7,21.72,70.0,2
2091,BARREIRAS,04/07/2011,0.0,32.9,12.9,21.54,70.0,2
2092,BARREIRAS,05/07/2011,0.0,34.1,12.5,21.74,70.0,4
2093,BARREIRAS,06/07/2011,0.0,34.6,13.6,22.02,70.0,1
2094,BARREIRAS,07/07/2011,0.0,34.9,13.0,21.76,70.0,4
2095,BARREIRAS,10/07/2011,0.0,32.3,12.1,22.54,70.0,1
2096,BARREIRAS,11/07/2011,0.0,31.0,14.8,20.98,70.0,3
2097,BARREIRAS,12/07/2011,0.0,32.5,11.9,21.16,70.0,6
2098,BARREIRAS,14/07/2011,0.0,32.9,14.7,22.82,70.0,6
2099,BARREIRAS,17/07/2011,0.0,32.6,20.9,23.68,70.0,2
2100,BARREIRAS,24/07/2011,0.0,31.0,14.3,22.16,70.0,3
2101,BARREIRAS,25/07/2011,0.0,30.7,15.6,22.68,70.0,2
2102,BARREIRAS,27/07/2011,0.0,30.9,14.8,22.68,70.0,1
2103,BARREIRAS,28/07/2011,0.0,31.6,15.9,24.48,70.0,1
2104,BARREIRAS,29/07/2011,0.0,31.7,15.9,23.44,70.0,3
2105,BARREIRAS,02/08/2011,0.0,35.0,16.9,24.76,70.0,1
2106,BARREIRAS,09/08/2011,0.0,34.0,13.7,23.04,70.0,1
2107,BARREIRAS,22/08/2011,0.0,32.4,22.8,25.14,70.0,1
2108,BARREIRAS,30/08/2011,0.0,34.7,15.7,24.48,70.0,1
2109,BARREIRAS,04/09/2011,0.0,33.6,18.4,25.48,70.0,2
2110,BARREIRAS,05/09/2011,0.0,34.1,15.3,24.56,70.0,1
2111,BARREIRAS,06/09/2011,0.0,34.6,11.7,22.84,70.0,1
2112,BARREIRAS,08/09/2011,0.0,35.2,13.9,24.0,70.0,1
2113,BARREIRAS,13/09/2011,0.0,36.0,16.7,26.06,70.0,2
2114,BARREIRAS,14/09/2011,0.0,35.7,15.4,25.68,70.0,1
2115,BARREIRAS,16/09/2011,0.0,33.4,18.6,26.02,70.0,1
2116,BARREIRAS,19/09/2011,0.0,32.0,18.6,24.68,70.0,1
2117,BARREIRAS,20/09/2011,0.0,32.7,16.6,24.42,70.0,1
2118,BARREIRAS,23/09/2011,0.0,37.8,15.2,26.58,70.0,1
2119,BARREIRAS,30/09/2011,0.0,36.1,22.5,27.12,70.0,1
2120,BARREIRAS,02/10/2011,0.0,36.8,22.4,29.86,70.0,2
2121,BARREIRAS,03/10/2011,0.2,34.3,23.5,26.4,70.0,2
2122,BARREIRAS,04/10/2011,0.0,26.6,22.1,24.12,70.0,2
2123,BARREIRAS,11/10/2011,0.0,36.5,23.6,30.06,70.0,2
2124,BARREIRAS,13/10/2011,0.0,35.6,24.1,26.9,70.0,1
2125,BARREIRAS,17/10/2011,14.6,31.7,22.7,26.5,70.0,1
2126,BARREIRAS,18/10/2011,15.5,31.1,22.3,24.5,70.0,2
2127,BARREIRAS,21/10/2011,2.2,29.4,21.9,25.1,70.0,1
2128,BARREIRAS,25/10/2011,0.0,32.6,23.9,27.36,70.0,1
2129,BARREIRAS,26/10/2011,24.9,33.5,21.4,26.3,70.0,4
2130,BARREIRAS,27/10/2011,0.0,34.2,22.9,27.74,70.0,2
2131,BARREIRAS,29/10/2011,0.0,34.1,22.2,27.14,70.0,2
2132,BARREIRAS,31/10/2011,0.0,34.6,21.5,27.6,70.0,1
2133,BARREIRAS,03/11/2011,28.1,26.9,20.5,23.22,70.0,1
2134,BARREIRAS,05/11/2011,0.0,29.9,21.5,25.54,70.0,1
2135,BARREIRAS,06/11/2011,0.0,30.6,19.0,24.5,70.0,2
2136,BARREIRAS,07/11/2011,0.0,31.6,20.3,25.94,70.0,1
2137,BARREIRAS,08/11/2011,1.7,25.5,20.2,21.7,70.0,5
2138,BARREIRAS,09/11/2011,28.8,24.1,20.0,21.92,70.0,3
2139,BARREIRAS,11/11/2011,0.0,29.7,20.3,24.28,90.0,3
2140,BARREIRAS,12/11/2011,1.1,30.8,20.4,24.98,90.0,1
2141,BARREIRAS,13/11/2011,0.0,30.5,20.9,25.3,90.0,4
2142,BARREIRAS,14/11/2011,0.0,30.9,20.2,24.96,90.0,1
2143,BARREIRAS,15/11/2011,0.0,30.9,19.9,24.74,90.0,2
2144,BARREIRAS,16/11/2011,0.0,32.0,19.8,24.68,90.0,7
2145,BARREIRAS,17/11/2011,1.9,33.1,21.5,26.78,90.0,9
2146,BARREIRAS,18/11/2011,0.0,31.5,23.1,26.66,90.0,1
2147,BARREIRAS,20/11/2011,17.4,29.8,21.1,25.16,90.0,1
2148,BARREIRAS,21/11/2011,0.0,31.0,20.9,25.62,90.0,2
2149,BARREIRAS,22/11/2011,0.4,31.3,22.2,26.16,90.0,2
2150,BARREIRAS,23/11/2011,0.0,31.0,22.3,24.88,90.0,6
2151,BARREIRAS,24/11/2011,5.0,28.7,21.9,24.08,90.0,2
2152,BARREIRAS,25/11/2011,11.1,30.3,20.6,25.14,90.0,2
2153,BARREIRAS,28/11/2011,0.0,30.1,21.2,24.52,90.0,6
2154,BARREIRAS,29/11/2011,2.9,30.8,20.4,24.3,90.0,4
2155,BARREIRAS,30/11/2011,0.0,30.5,20.4,26.46,90.0,4
2156,BARREIRAS,01/12/2011,19.0,27.4,21.3,23.7,90.0,2
2157,BARREIRAS,02/12/2011,0.2,30.7,21.4,24.78,90.0,4
2158,BARREIRAS,04/12/2011,5.8,25.5,20.0,22.4,90.0,1
2159,BARREIRAS,05/12/2011,0.2,28.8,20.4,24.4,90.0,6
2160,BARREIRAS,06/12/2011,0.6,32.3,19.7,25.56,90.0,5
2161,BARREIRAS,07/12/2011,0.0,31.7,18.0,24.74,90.0,6
2162,BARREIRAS,08/12/2011,0.0,33.5,17.5,25.08,90.0,3
2163,BARREIRAS,11/12/2011,34.8,31.6,20.0,23.5,90.0,6
2164,BARREIRAS,12/12/2011,44.3,27.9,20.3,23.1,90.0,2
2165,BARREIRAS,13/12/2011,29.0,29.7,21.1,23.56,90.0,4
2166,BARREIRAS,14/12/2011,59.9,26.9,20.5,23.24,90.0,8
2167,BARREIRAS,15/12/2011,2.0,29.7,20.5,24.36,90.0,1
2168,BARREIRAS,16/12/2011,0.0,30.5,21.4,25.86,90.0,5
2169,BARREIRAS,18/12/2011,0.0,31.5,19.9,25.44,90.0,7
2170,BARREIRAS,19/12/2011,0.0,31.3,21.6,25.66,90.0,12
2171,BARREIRAS,20/12/2011,0.0,33.7,20.9,26.4,90.0,12
2172,BARREIRAS,21/12/2011,0.0,33.3,21.9,26.96,90.0,7
2173,BARREIRAS,22/12/2011,0.0,31.4,22.0,25.42,90.0,3
2174,BARREIRAS,23/12/2011,0.0,29.8,22.0,25.22,90.0,5
2175,BARREIRAS,25/12/2011,0.0,33.7,20.6,26.22,90.0,2
2176,BARREIRAS,26/12/2011,0.0,33.8,20.0,26.18,90.0,2
2177,BARREIRAS,27/12/2011,0.0,32.8,20.2,26.04,90.0,6
2178,BARREIRAS,28/12/2011,0.0,33.2,21.7,26.44,90.0,3
2179,BARREIRAS,29/12/2011,9.0,27.8,20.9,22.98,90.0,1
2180,BARREIRAS,30/12/2011,0.8,31.3,21.1,25.72,90.0,6
2181,BARREIRAS,02/01/2012,2.5,30.2,22.4,24.8,90.0,2
2182,BARREIRAS,03/01/2012,67.5,26.0,21.0,22.34,90.0,3
2183,BARREIRAS,04/01/2012,6.4,24.5,20.4,22.42,82.0,1
2184,BARREIRAS,05/01/2012,3.3,31.0,21.3,25.0,82.0,1
2185,BARREIRAS,06/01/2012,0.0,31.5,21.6,25.66,82.0,2
2186,BARREIRAS,07/01/2012,0.0,30.0,22.2,25.18,82.0,1
2187,BARREIRAS,08/01/2012,0.0,32.1,20.6,25.94,82.0,5
2188,BARREIRAS,09/01/2012,16.8,30.5,21.5,25.38,82.0,2
2189,BARREIRAS,10/01/2012,0.3,30.7,20.9,25.18,82.0,3
2190,BARREIRAS,11/01/2012,0.0,28.6,20.0,24.14,82.0,3
2191,BARREIRAS,12/01/2012,0.0,28.9,19.4,23.98,82.0,3
2192,BARREIRAS,15/01/2012,0.0,31.9,20.0,25.34,82.0,1
2193,BARREIRAS,16/01/2012,0.0,32.3,20.8,25.32,82.0,4
2194,BARREIRAS,18/01/2012,0.0,30.9,21.5,25.02,82.0,9
2195,BARREIRAS,19/01/2012,11.0,28.4,20.1,23.96,82.0,3
2196,BARREIRAS,20/01/2012,0.0,31.3,22.2,25.84,82.0,7
2197,BARREIRAS,23/01/2012,0.0,29.5,21.0,24.4,82.0,6
2198,BARREIRAS,24/01/2012,0.0,31.5,20.1,25.1,82.0,7
2199,BARREIRAS,25/01/2012,0.0,32.0,19.2,24.58,82.0,6
2200,BARREIRAS,29/01/2012,0.0,33.3,21.3,26.02,82.0,4
2201,BARREIRAS,30/01/2012,0.0,31.5,21.7,25.32,82.0,1
2202,BARREIRAS,31/01/2012,1.0,29.1,20.0,22.88,82.0,4
2203,BARREIRAS,01/02/2012,27.4,26.0,20.0,22.74,82.0,2
2204,BARREIRAS,02/02/2012,7.2,28.3,20.9,24.34,82.0,2
2205,BARREIRAS,04/02/2012,0.0,32.2,19.8,24.76,82.0,1
2206,BARREIRAS,13/02/2012,0.0,30.1,20.6,24.52,82.0,4
2207,BARREIRAS,14/02/2012,0.0,31.0,21.7,24.88,82.0,2
2208,BARREIRAS,16/02/2012,3.1,32.7,18.9,24.96,82.0,1
2209,BARREIRAS,20/02/2012,0.0,30.4,21.3,24.72,82.0,2
2210,BARREIRAS,21/02/2012,2.2,31.7,20.6,25.26,82.0,1
2211,BARREIRAS,24/02/2012,0.3,33.5,21.8,26.4,82.0,1
2212,BARREIRAS,27/02/2012,0.0,33.1,19.8,25.48,82.0,1
2213,BARREIRAS,28/02/2012,0.0,34.0,21.5,26.48,82.0,6
2214,BARREIRAS,29/02/2012,0.0,34.1,22.2,26.8,82.0,1
2215,BARREIRAS,01/03/2012,0.0,34.9,20.0,26.44,82.0,2
2216,BARREIRAS,02/03/2012,0.0,35.1,20.1,26.22,82.0,1
2217,BARREIRAS,05/03/2012,0.0,35.1,17.6,27.0,82.0,2
2218,BARREIRAS,06/03/2012,0.3,34.1,21.5,26.16,82.0,1
2219,BARREIRAS,07/03/2012,0.5,33.1,20.9,25.58,82.0,2
2220,BARREIRAS,08/03/2012,0.0,34.3,20.4,26.08,82.0,1
2221,BARREIRAS,12/03/2012,0.0,36.3,21.1,28.04,82.0,4
2222,BARREIRAS,13/03/2012,1.6,34.4,22.2,26.78,82.0,3
2223,BARREIRAS,14/03/2012,14.7,33.7,21.4,26.06,82.0,3
2224,BARREIRAS,16/03/2012,0.0,35.9,21.2,27.44,82.0,1
2225,BARREIRAS,19/03/2012,11.4,28.3,22.1,24.22,82.0,6
2226,BARREIRAS,20/03/2012,0.4,30.0,21.2,24.82,82.0,4
2227,BARREIRAS,21/03/2012,15.8,30.6,21.8,24.88,82.0,4
2228,BARREIRAS,22/03/2012,0.0,33.1,21.6,26.36,82.0,1
2229,BARREIRAS,26/03/2012,0.0,35.8,19.2,25.88,82.0,1
2230,BARREIRAS,29/03/2012,0.0,34.6,18.6,25.74,82.0,1
2231,BARREIRAS,02/04/2012,0.0,32.4,22.1,26.52,82.0,4
2232,BARREIRAS,03/04/2012,0.0,34.4,19.6,26.16,82.0,2
2233,BARREIRAS,09/04/2012,0.6,33.8,21.4,25.98,82.0,3
2234,BARREIRAS,10/04/2012,0.0,35.3,20.8,26.26,82.0,1
2235,BARREIRAS,11/04/2012,0.0,34.9,20.3,26.56,82.0,2
2236,BARREIRAS,14/04/2012,0.0,35.9,18.3,25.2,82.0,1
2237,BARREIRAS,15/04/2012,0.0,36.5,19.5,26.26,82.0,5
2238,BARREIRAS,16/04/2012,0.0,35.6,20.9,27.02,82.0,1
2239,BARREIRAS,17/04/2012,0.0,32.4,22.1,25.98,82.0,8
2240,BARREIRAS,18/04/2012,0.0,34.5,21.3,26.34,82.0,2
2241,BARREIRAS,19/04/2012,0.0,34.1,21.5,26.66,82.0,2
2242,BARREIRAS,20/04/2012,0.0,35.7,18.8,25.82,82.0,1
2243,BARREIRAS,22/04/2012,0.0,34.5,19.7,26.38,82.0,1
2244,BARREIRAS,23/04/2012,0.0,36.2,22.5,27.56,82.0,6
2245,BARREIRAS,24/04/2012,0.0,35.8,22.5,28.16,82.0,3
2246,BARREIRAS,25/04/2012,3.2,35.5,21.7,26.44,82.0,1
2247,BARREIRAS,26/04/2012,0.0,36.4,17.4,25.12,82.0,2
2248,BARREIRAS,01/05/2012,0.0,36.1,15.7,23.74,82.0,1
2249,BARREIRAS,02/05/2012,0.0,36.0,17.1,25.66,82.0,3
2250,BARREIRAS,03/05/2012,0.0,35.0,18.8,26.4,82.0,2
2251,BARREIRAS,04/05/2012,0.0,32.3,21.8,26.08,82.0,2
2252,BARREIRAS,07/05/2012,0.0,33.6,18.6,25.88,82.0,7
2253,BARREIRAS,08/05/2012,0.0,33.1,21.2,25.56,82.0,1
